"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Mar-97","STAR5","All England Open 1997",11424,"MD","Final","5045377, 5050081","5042983, 5049828","15-11 / 17-16","15-Nov"," 17-16","","","",15,11,17,16,,,,,,,2,0,32,27,7,10
"Mar-97","STAR5","All England Open 1997",11424,"MD","Semi final","5045377, 5050081","5019301, 5049696","15-11 / 15-7","15-Nov"," 15-7","","","",15,11,15,7,,,,,,,2,0,30,18,7,8
"Mar-97","STAR5","All England Open 1997",11424,"MD","Semi final","5042983, 5049828","5023863, 5050182","15-8 / 12-15 / 15-11","15-Aug"," 12-15 "," 15-11","","",15,8,12,15,15,11,,,,,2,1,42,34,7,8
"Mar-97","STAR5","All England Open 1997",11424,"MD","Quarter final","5042983, 5049828","5010654, 5050249","15-8 / 15-11","15-Aug"," 15-11","","","",15,8,15,11,,,,,,,2,0,30,19,7,6
"Mar-97","STAR5","All England Open 1997",11424,"MD","Quarter final","5019301, 5049696","5036150, 5040913","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,,,,,,,2,0,30,16,7,6
"Mar-97","STAR5","All England Open 1997",11424,"MD","Quarter final","5023863, 5050182","5050131, 5050277","11-15 / 15-11 / 15-3","Nov-15"," 15-11 "," 15-3","","",11,15,15,11,15,3,,,,,2,1,41,29,7,6
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 3","5050131, 5050277","5043336, 5045492","15-12 / 15-4","15-Dec"," 15-4","","","",15,12,15,4,,,,,,,2,0,30,16,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 3","5023863, 5050182","5037714, 5050083","15-8 / 15-5","15-Aug"," 15-5","","","",15,8,15,5,,,,,,,2,0,30,13,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 3","5045377, 5050081","5005329, 5048322","15-5 / 15-3","15-May"," 15-3","","","",15,5,15,3,,,,,,,2,0,30,8,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 3","5010654, 5050249","5043576, 5049941","15-3 / 15-11","15-Mar"," 15-11","","","",15,3,15,11,,,,,,,2,0,30,14,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 2","5036150, 5040913","5033628, 5046518","15-9 / 12-15 / 18-15","15-Sep"," 12-15 "," 18-15","","",15,9,12,15,18,15,,,,,2,1,45,39,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 2","5048125, 5049639","5001994, 5049765","15-11 / 15-6","15-Nov"," 15-6","","","",15,11,15,6,,,,,,,2,0,30,17,7,4
"Mar-97","STAR5","All England Open 1997",11424,"MD","Round 1","5042983, 5049828","5003128, 5003136","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,,,,,,,2,0,30,16,7,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Final","5045379, 5046232","5019301, 5049696","5-15 / 15-11 / 15-4","May-15"," 15-11 "," 15-4","","",5,15,15,11,15,4,,,,,2,1,35,30,6,10
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Semi final","5045379, 5046232","5010654, 5050249","15-8 / 15-12","15-Aug"," 15-12","","","",15,8,15,12,,,,,,,2,0,30,20,6,8
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Semi final","5019301, 5049696","5045377, 5050081","15-13 / 15-6","15-13 "," 15-6","","","",15,13,15,6,,,,,,,2,0,30,19,6,8
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Quarter final","5010654, 5050249","5001994, 5049765","15-11 / 15-8","15-Nov"," 15-8","","","",15,11,15,8,,,,,,,2,0,30,19,6,6
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Quarter final","5019301, 5049696","5049289, 5049664","15-6 / 15-8","15-Jun"," 15-8","","","",15,6,15,8,,,,,,,2,0,30,14,6,6
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Quarter final","5045379, 5046232","5036150, 5040913","7-15 / 15-2 / 15-12","Jul-15"," 15-2 "," 15-12","","",7,15,15,2,15,12,,,,,2,1,37,29,6,6
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Quarter final","5045377, 5050081","5033628, 5046518","15-5 / 15-5","15-May"," 15-5","","","",15,5,15,5,,,,,,,2,0,30,10,6,6
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 2","5045377, 5050081","5018607, 5047304","15-4 / 15-4","15-Apr"," 15-4","","","",15,4,15,4,,,,,,,2,0,30,8,6,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 2","5036150, 5040913","5043336, 5045492","15-3 / 15-4","15-Mar"," 15-4","","","",15,3,15,4,,,,,,,2,0,30,7,6,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 2","5045379, 5046232","5050131, 5050277","18-17 / 15-13","18-17 "," 15-13","","","",18,17,15,13,,,,,,,2,0,33,30,6,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 2","5001994, 5049765","5037714, 5050083","15-6 / 15-5","15-Jun"," 15-5","","","",15,6,15,5,,,,,,,2,0,30,11,6,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 1","5043336, 5045492","5045048, 5045145","14-18 / 15-7 / 15-9","14-18 "," 15-7 "," 15-9","","",14,18,15,7,15,9,,,,,2,1,44,34,6,4
"Mar-97","STAR4","Swiss Open 1997",10533,"MD","Round 1","5037714, 5050083","5016968, 5053215","15-10 / 17-15","15-Oct"," 17-15","","","",15,10,17,15,,,,,,,2,0,32,25,6,4
"Jun-97","WC","World Championships 1997",12873,"MD","Final","5019301, 5049696","5023863, 5050182","8-15 / 18-17 / 15-7","Aug-15"," 18-17 "," 15-7","","",8,15,18,17,15,7,,,,,2,1,41,39,10,10
"Jun-97","WC","World Championships 1997",12873,"MD","Semi final","5019301, 5049696","5045379, 5046232","15-11 / 15-11","15-Nov"," 15-11","","","",15,11,15,11,,,,,,,2,0,30,22,10,8
"Jun-97","WC","World Championships 1997",12873,"MD","Semi final","5023863, 5050182","5010654, 5050249","15-9 / 2-15 / 15-12","15-Sep"," 2-15 "," 15-12","","",15,9,2,15,15,12,,,,,2,1,32,36,10,8
"Jun-97","WC","World Championships 1997",12873,"MD","Quarter final","5023863, 5050182","5042983, 5049828","15-12 / 15-12","15-Dec"," 15-12","","","",15,12,15,12,,,,,,,2,0,30,24,10,6
"Jun-97","WC","World Championships 1997",12873,"MD","Quarter final","5019301, 5049696","5033628, 5046518","18-16 / 15-2","18-16 "," 15-2","","","",18,16,15,2,,,,,,,2,0,33,18,10,6
"Jun-97","WC","World Championships 1997",12873,"MD","Quarter final","5045379, 5046232","5049289, 5049664","17-16 / 17-14","17-16 "," 17-14","","","",17,16,17,14,,,,,,,2,0,34,30,10,6
"Jun-97","WC","World Championships 1997",12873,"MD","Round 3","5045379, 5046232","5036150, 5040913","15-4 / 15-2","15-Apr"," 15-2","","","",15,4,15,2,,,,,,,2,0,30,6,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 3","5049289, 5049664","5048125, 5049639","15-11 / 15-13","15-Nov"," 15-13","","","",15,11,15,13,,,,,,,2,0,30,24,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 3","5010654, 5050249","5048211, 5048222","15-6 / 15-11","15-Jun"," 15-11","","","",15,6,15,11,,,,,,,2,0,30,17,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 3","5050131, 5050277","5037714, 5050083","15-7 / 18-16","15-Jul"," 18-16","","","",15,7,18,16,,,,,,,2,0,33,23,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5010654, 5050249","5024305, 5024822","15-10 / 15-1","15-Oct"," 15-1","","","",15,10,15,1,,,,,,,2,0,30,11,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5036150, 5040913","5043336, 5045492","15-10 / 15-3","15-Oct"," 15-3","","","",15,10,15,3,,,,,,,2,0,30,13,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5019301, 5049696","5002802, 5002862","15-9 / 15-2","15-Sep"," 15-2","","","",15,9,15,2,,,,,,,2,0,30,11,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5037714, 5050083","5001994, 5049765","18-14 / 15-5","18-14 "," 15-5","","","",18,14,15,5,,,,,,,2,0,33,19,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5048211, 5048222","5046333, 5046334","17-15 / 15-12","17-15 "," 15-12","","","",17,15,15,12,,,,,,,2,0,32,27,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 2","5049289, 5049664","5011943, 5011959","15-8 / 15-8","15-Aug"," 15-8","","","",15,8,15,8,,,,,,,2,0,30,16,10,4
"Jun-97","WC","World Championships 1997",12873,"MD","Round 1","5045379, 5046232","5047201, 5053012","15-6 / 15-13","15-Jun"," 15-13","","","",15,6,15,13,,,,,,,2,0,30,19,10,4
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Final","5010654, 5050249","5048125, 5049639","17-15 / 15-12","17-15 "," 15-12","","","",17,15,15,12,,,,,,,2,0,32,27,7,10
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Semi final","5010654, 5050249","5020783, 5020794","15-7 / 15-7","15-Jul"," 15-7","","","",15,7,15,7,,,,,,,2,0,30,14,7,8
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Semi final","5048125, 5049639","5045379, 5046232","15-10 / 15-13","15-Oct"," 15-13","","","",15,10,15,13,,,,,,,2,0,30,23,7,8
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Quarter final","5010654, 5050249","5016156, 5043576","15-10 / 15-4","15-Oct"," 15-4","","","",15,10,15,4,,,,,,,2,0,30,14,7,6
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Quarter final","5045379, 5046232","5037714, 5050083","15-10 / 15-4","15-Oct"," 15-4","","","",15,10,15,4,,,,,,,2,0,30,14,7,6
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Round 2","5016156, 5043576","5036150, 5040913","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,7,4
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Round 2","5045379, 5046232","5045324, 5049941","15-5 / 15-2","15-May"," 15-2","","","",15,5,15,2,,,,,,,2,0,30,7,7,4
"Jul-97","STAR5","Malaysia Open 1997",13115,"MD","Round 2","5010654, 5050249","5009530, 5014629","15-12 / 15-1","15-Dec"," 15-1","","","",15,12,15,1,,,,,,,2,0,30,13,7,4
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Final","5019301, 5049696","5045379, 5046232","15-9 / 15-10","15-Sep"," 15-10","","","",15,9,15,10,,,,,,,2,0,30,19,7,10
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Semi final","5045379, 5046232","5010654, 5050249","15-13 / 2-15 / 17-14","15-13 "," 2-15 "," 17-14","","",15,13,2,15,17,14,,,,,2,1,34,42,7,8
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Semi final","5019301, 5049696","5048125, 5049639","15-3 / 17-15","15-Mar"," 17-15","","","",15,3,17,15,,,,,,,2,0,32,18,7,8
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Quarter final","5010654, 5050249","5037714, 5050083","15-3 / 15-9","15-Mar"," 15-9","","","",15,3,15,9,,,,,,,2,0,30,12,7,6
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Quarter final","5019301, 5049696","5018607, 5047304","15-1 / 15-7","15-Jan"," 15-7","","","",15,1,15,7,,,,,,,2,0,30,8,7,6
"Jul-97","STAR5","Indonesia Open 1997",13826,"MD","Round 2","5019301, 5049696","5024521, 5024529","15-7 / 15-4","15-Jul"," 15-4","","","",15,7,15,4,,,,,,,2,0,30,11,7,4
"Jul-97","STAR5","Singapore Open 1997",10348,"MD","Final","5019301, 5049696","5045379, 5046232","15-8 / 15-10","15-Aug"," 15-10","","","",15,8,15,10,,,,,,,2,0,30,18,7,10
"Jul-97","STAR5","Singapore Open 1997",10348,"MD","Semi final","5045379, 5046232","5018607, 5047304","15-3 / 15-7","15-Mar"," 15-7","","","",15,3,15,7,,,,,,,2,0,30,10,7,8
"Jul-97","STAR5","Singapore Open 1997",10348,"MD","Round 3","5045379, 5046232","5055264, 5055367","15-1 / 15-3","15-Jan"," 15-3","","","",15,1,15,3,,,,,,,2,0,30,4,7,4
"Jul-97","STAR5","Singapore Open 1997",10348,"MD","Round 3","5020783, 5020794","5011943, 5011959","15-5 / 15-11","15-May"," 15-11","","","",15,5,15,11,,,,,,,2,0,30,16,7,4
"Jul-97","STAR5","Singapore Open 1997",10348,"MD","Round 2","5011943, 5011959","5026798, 5026809","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,,,,,,,2,0,30,16,7,4
"Aug-97","WCU","World Cup 1997",11617,"MD","Final","5010654, 5050249","5045379, 5046232","15-1 / 10-15 / 15-3","15-Jan"," 10-15 "," 15-3","","",15,1,10,15,15,3,,,,,2,1,40,19,9,10
"Aug-97","WCU","World Cup 1997",11617,"MD","Semi final","5045379, 5046232","5019301, 5049696","8-15 / 15-8 / 15-12","Aug-15"," 15-8 "," 15-12","","",8,15,15,8,15,12,,,,,2,1,38,35,9,8
"Aug-97","WCU","World Cup 1997",11617,"MD","Semi final","5010654, 5050249","5020783, 5020794","15-12 / 15-3","15-Dec"," 15-3","","","",15,12,15,3,,,,,,,2,0,30,15,9,8
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5019301, 5049696","5020783, 5020794","15-9 / 15-13","15-Sep"," 15-13","","","",15,9,15,13,,,,,,,2,0,30,22,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group B","5045379, 5046232","5001994, 5049765","15-3 / 15-9","15-Mar"," 15-9","","","",15,3,15,9,,,,,,,2,0,30,12,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group B","5010654, 5050249","5050131, 5050277","15-9 / 15-3","15-Sep"," 15-3","","","",15,9,15,3,,,,,,,2,0,30,12,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5048211, 5048222","5049289, 5049664","15-6 / 13-15 / 15-8","15-Jun"," 13-15 "," 15-8","","",15,6,13,15,15,8,,,,,2,1,43,29,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group B","5001994, 5049765","5050131, 5050277","12-15 / 15-7 / 15-7","Dec-15"," 15-7 "," 15-7","","",12,15,15,7,15,7,,,,,2,1,42,29,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5019301, 5049696","5048211, 5048222","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,,,,,,,2,0,30,13,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5020783, 5020794","5049289, 5049664","15-11 / 15-13","15-Nov"," 15-13","","","",15,11,15,13,,,,,,,2,0,30,24,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5019301, 5049696","5049289, 5049664","15-7 / 10-15 / 15-8","15-Jul"," 10-15 "," 15-8","","",15,7,10,15,15,8,,,,,2,1,40,30,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group A","5020783, 5020794","5048211, 5048222","15-9 / 15-9","15-Sep"," 15-9","","","",15,9,15,9,,,,,,,2,0,30,18,9,2
"Aug-97","WCU","World Cup 1997",11617,"MD","Group B","5045379, 5046232","5050131, 5050277","15-10 / 15-4","15-Oct"," 15-4","","","",15,10,15,4,,,,,,,2,0,30,14,9,2
"Sep-97","STAR5","US Open 1997",13887,"MD","Final","5038134, 5045377","5036150, 5040913","15-3 / 6-15 / 15-12","15-Mar"," 6-15 "," 15-12","","",15,3,6,15,15,12,,,,,2,1,36,30,7,10
"Sep-97","STAR5","US Open 1997",13887,"MD","Semi final","5038134, 5045377","5001994, 5049765","15-8 / 15-7","15-Aug"," 15-7","","","",15,8,15,7,,,,,,,2,0,30,15,7,8
"Sep-97","STAR5","US Open 1997",13887,"MD","Quarter final","5036150, 5040913","5049289, 5049664","15-4 / 15-11","15-Apr"," 15-11","","","",15,4,15,11,,,,,,,2,0,30,15,7,6
"Sep-97","STAR5","US Open 1997",13887,"MD","Quarter final","5001994, 5049765","5033628, 5046518","15-11 / 10-15 / 15-8","15-Nov"," 10-15 "," 15-8","","",15,11,10,15,15,8,,,,,2,1,40,34,7,6
"Sep-97","STAR5","US Open 1997",13887,"MD","Quarter final","5038134, 5045377","5048125, 5049639","15-4 / 17-18 / 15-11","15-Apr"," 17-18 "," 15-11","","",15,4,17,18,15,11,,,,,2,1,47,33,7,6
"Sep-97","STAR5","US Open 1997",13887,"MD","Round 3","5038134, 5045377","5047201, 5053012","15-3 / 15-7","15-Mar"," 15-7","","","",15,3,15,7,,,,,,,2,0,30,10,7,4
"Oct-97","STAR4","German Open 1997",13445,"MD","Final","5037714, 5050083","5001994, 5049765","15-1 / 15-8","15-Jan"," 15-8","","","",15,1,15,8,,,,,,,2,0,30,9,6,10
"Oct-97","STAR4","German Open 1997",13445,"MD","Semi final","5037714, 5050083","5042983, 5049828","15-12 / 15-6","15-Dec"," 15-6","","","",15,12,15,6,,,,,,,2,0,30,18,6,8
"Oct-97","STAR4","German Open 1997",13445,"MD","Semi final","5001994, 5049765","5033628, 5046518","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,,,,,,,2,0,30,13,6,8
"Oct-97","STAR4","German Open 1997",13445,"MD","Quarter final","5033628, 5046518","5046769, 5048572","15-0 / 17-14","15-0 "," 17-14","","","",15,0,17,14,,,,,,,2,0,32,14,6,6
"Oct-97","STAR4","German Open 1997",13445,"MD","Quarter final","5037714, 5050083","5049289, 5049664","15-8 / 15-4","15-Aug"," 15-4","","","",15,8,15,4,,,,,,,2,0,30,12,6,6
"Oct-97","STAR4","German Open 1997",13445,"MD","Round 2","5046769, 5048572","5045048, 5045145","15-10 / 15-11","15-Oct"," 15-11","","","",15,10,15,11,,,,,,,2,0,30,21,6,4
"Oct-97","STAR4","German Open 1997",13445,"MD","Round 1","5045048, 5045145","5047201, 5053012","15-13 / 11-15 / 15-6","15-13 "," 11-15 "," 15-6","","",15,13,11,15,15,6,,,,,2,1,41,34,6,4
"Oct-97","STAR4","Denmark Open 1997",13483,"MD","Final","5042983, 5049828","5037714, 5050083","14-17 / 15-8 / 18-13","14-17 "," 15-8 "," 18-13","","",14,17,15,8,18,13,,,,,2,1,47,38,6,10
"Oct-97","STAR4","Denmark Open 1997",13483,"MD","Semi final","5042983, 5049828","5001994, 5049765","11-15 / 15-0 / 15-12","Nov-15"," 15-0 "," 15-12","","",11,15,15,0,15,12,,,,,2,1,41,27,6,8
"Oct-97","STAR4","Denmark Open 1997",13483,"MD","Quarter final","5001994, 5049765","5024521, 5024529","15-5 / 12-15 / 17-14","15-May"," 12-15 "," 17-14","","",15,5,12,15,17,14,,,,,2,1,44,34,6,6
"Oct-97","STAR4","Denmark Open 1997",13483,"MD","Round 2","5037714, 5050083","5005329, 5048322","15-10 / 15-8","15-Oct"," 15-8","","","",15,10,15,8,,,,,,,2,0,30,18,6,4
"Nov-97","STAR5","Hong Kong Open 1997",12727,"MD","Final","5038134, 5045377","5018607, 5047304","15-4 / 15-12","15-Apr"," 15-12","","","",15,4,15,12,,,,,,,2,0,30,16,7,10
"Nov-97","STAR5","Hong Kong Open 1997",12727,"MD","Semi final","5038134, 5045377","5020783, 5020794","10-15 / 15-9 / 15-4","Oct-15"," 15-9 "," 15-4","","",10,15,15,9,15,4,,,,,2,1,40,28,7,8
"Nov-97","STAR5","Hong Kong Open 1997",12727,"MD","Semi final","5018607, 5047304","5033628, 5046518","15-2 / 15-7","15-Feb"," 15-7","","","",15,2,15,7,,,,,,,2,0,30,9,7,8
"Nov-97","STAR5","Hong Kong Open 1997",12727,"MD","Quarter final","5033628, 5046518","5016156, 5043576","15-11 / 5-15 / 15-5","15-Nov"," 5-15 "," 15-5","","",15,11,5,15,15,5,,,,,2,1,35,31,7,6
"Nov-97","STAR5","China Open 1997",10231,"MD","Final","5048211, 5048222","5036150, 5040913","15-3 / 15-7","15-Mar"," 15-7","","","",15,3,15,7,,,,,,,2,0,30,10,7,10
"Nov-97","STAR5","China Open 1997",10231,"MD","Semi final","5036150, 5040913","5020783, 5020794","15-9 / 15-6","15-Sep"," 15-6","","","",15,9,15,6,,,,,,,2,0,30,15,7,8
"Nov-97","STAR5","China Open 1997",10231,"MD","Quarter final","5048211, 5048222","5018607, 5047304","9-15 / 15-5 / 15-12","Sep-15"," 15-5 "," 15-12","","",9,15,15,5,15,12,,,,,2,1,39,32,7,6
"Nov-97","STAR5","China Open 1997",10231,"MD","Quarter final","5036150, 5040913","5026798, 5026809","15-5 / 15-0","15-May"," 15-0","","","",15,5,15,0,,,,,,,2,0,30,5,7,6
"Nov-97","STAR5","China Open 1997",10231,"MD","Round 2","5020783, 5020794","5053302, 5055373","15-8 / 15-12","15-Aug"," 15-12","","","",15,8,15,12,,,,,,,2,0,30,20,7,4
"Nov-97","STAR5","China Open 1997",10231,"MD","Round 1","5020783, 5020794","5038134, 5045377","15-5 / 15-6","15-May"," 15-6","","","",15,5,15,6,,,,,,,2,0,30,11,7,4
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Final","5045379, 5046232","5019301, 5049696","15-8 / 17-14","15-Aug"," 17-14","","","",15,8,17,14,,,,,,,2,0,32,22,6,10
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Semi final","5019301, 5049696","5010654, 5050249","15-8 / 10-15 / 15-8","15-Aug"," 10-15 "," 15-8","","",15,8,10,15,15,8,,,,,2,1,40,31,6,8
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Semi final","5045379, 5046232","5048125, 5049639","15-13 / 15-8","15-13 "," 15-8","","","",15,13,15,8,,,,,,,2,0,30,21,6,8
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Quarter final","5019301, 5049696","5016156, 5043576","15-11 / 17-15","15-Nov"," 17-15","","","",15,11,17,15,,,,,,,2,0,32,26,6,6
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Quarter final","5010654, 5050249","5042983, 5049828","15-5 / 7-15 / 15-8","15-May"," 7-15 "," 15-8","","",15,5,7,15,15,8,,,,,2,1,37,28,6,6
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Quarter final","5045379, 5046232","5037714, 5050083","15-13 / 3-15 / 15-5","15-13 "," 3-15 "," 15-5","","",15,13,3,15,15,5,,,,,2,1,33,33,6,6
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Round 3","5045379, 5046232","5048211, 5048222","15-8 / 15-8","15-Aug"," 15-8","","","",15,8,15,8,,,,,,,2,0,30,16,6,4
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Round 3","5016156, 5043576","5023863, 5050182","15-11 / 8-15 / 18-13","15-Nov"," 8-15 "," 18-13","","",15,11,8,15,18,13,,,,,2,1,41,39,6,4
"Nov-97","STAR4","Thailand Open 1997",12852,"MD","Round 3","5037714, 5050083","5045324, 5049941","15-12 / 18-16","15-Dec"," 18-16","","","",15,12,18,16,,,,,,,2,0,33,28,6,4
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Final","5019301, 5049696","5023863, 5050182","17-15 / 11-15 / 15-5","17-15 "," 11-15 "," 15-5","","",17,15,11,15,15,5,,,,,2,1,43,35,9,10
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Semi final","5023863, 5050182","5037714, 5050083","15-2 / 15-9","15-Feb"," 15-9","","","",15,2,15,9,,,,,,,2,0,30,11,9,8
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Semi final","5019301, 5049696","5010654, 5050249","5-15 / 15-8 / 15-3","May-15"," 15-8 "," 15-3","","",5,15,15,8,15,3,,,,,2,1,35,26,9,8
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5010654, 5050249","5048125, 5049639","15-9 / 15-10","15-Sep"," 15-10","","","",15,9,15,10,,,,,,,2,0,30,19,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5037714, 5050083","5048125, 5049639","15-8 / 15-13","15-Aug"," 15-13","","","",15,8,15,13,,,,,,,2,0,30,21,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5010654, 5050249","5037714, 5050083","15-4 / 11-15 / 15-7","15-Apr"," 11-15 "," 15-7","","",15,4,11,15,15,7,,,,,2,1,41,26,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5019301, 5049696","5018607, 5047304","15-3 / 15-11","15-Mar"," 15-11","","","",15,3,15,11,,,,,,,2,0,30,14,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5019301, 5049696","5042983, 5049828","10-15 / 15-11 / 15-4","Oct-15"," 15-11 "," 15-4","","",10,15,15,11,15,4,,,,,2,1,40,30,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5048125, 5049639","5045379, 5046232","15-2 / 15-8","15-Feb"," 15-8","","","",15,2,15,8,,,,,,,2,0,30,10,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5023863, 5050182","5042983, 5049828","15-11 / 18-16","15-Nov"," 18-16","","","",15,11,18,16,,,,,,,2,0,33,27,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5042983, 5049828","5018607, 5047304","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,,,,,,,2,0,30,16,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5010654, 5050249","5045379, 5046232","16-18 / 15-12 / 15-5","16-18 "," 15-12 "," 15-5","","",16,18,15,12,15,5,,,,,2,1,46,35,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5023863, 5050182","5018607, 5047304","15-1 / 15-10","15-Jan"," 15-10","","","",15,1,15,10,,,,,,,2,0,30,11,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group A","5023863, 5050182","5019301, 5049696","15-11 / 3-15 / 15-11","15-Nov"," 3-15 "," 15-11","","",15,11,3,15,15,11,,,,,2,1,33,37,9,2
"Dec-97","GPF","World Grand Prix Final 1997",14044,"MD","Group B","5045379, 5046232","5037714, 5050083","16-18 / 15-7 / 15-12","16-18 "," 15-7 "," 15-12","","",16,18,15,7,15,12,,,,,2,1,46,37,9,2
