"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 3","5034124","5046716","15-10 / 15-2","15-Oct"," 15-2","","","",15,10,15,2,NA,NA,NA,NA,NA,NA,2,0,30,12,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 3","5046076","5048211","15-1 / 15-7","15-Jan"," 15-7","","","",15,1,15,7,NA,NA,NA,NA,NA,NA,2,0,30,8,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 2","5046351","5048221","15-10 / 7-15 / 15-11","15-Oct"," 7-15 "," 15-11","","",15,10,7,15,15,11,NA,NA,NA,NA,2,1,37,36,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 2","5048211","5053759","15-9 / 15-9","15-Sep"," 15-9","","","",15,9,15,9,NA,NA,NA,NA,NA,NA,2,0,30,18,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 2","5050244","5045088","15-10 / 15-1","15-Oct"," 15-1","","","",15,10,15,1,NA,NA,NA,NA,NA,NA,2,0,30,11,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 2","5045257","5046866","15-4 / 17-14","15-Apr"," 17-14","","","",15,4,17,14,NA,NA,NA,NA,NA,NA,2,0,32,18,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 1","5047907","5048691","11-15 / 15-10 / 15-8","Nov-15"," 15-10 "," 15-8","","",11,15,15,10,15,8,NA,NA,NA,NA,2,1,41,33,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 1","5047961","5045258","15-10 / 15-9","15-Oct"," 15-9","","","",15,10,15,9,NA,NA,NA,NA,NA,NA,2,0,30,19,6,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Quarter final","5050244","5053759","15-5 / 15-9","15-May"," 15-9","","","",15,5,15,9,NA,NA,NA,NA,NA,NA,2,0,30,14,5,6
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 2","5053759","5046076","15-2 / 15-3","15-Feb"," 15-3","","","",15,2,15,3,NA,NA,NA,NA,NA,NA,2,0,30,5,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 2","5026528","5048592","10-15 / 18-17 / 15-5","Oct-15"," 18-17 "," 15-5","","",10,15,18,17,15,5,NA,NA,NA,NA,2,1,43,37,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 2","5050244","5043925","15-5 / 18-14","15-May"," 18-14","","","",15,5,18,14,NA,NA,NA,NA,NA,NA,2,0,33,19,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 2","5034124","5012174","15-9 / 17-14","15-Sep"," 17-14","","","",15,9,17,14,NA,NA,NA,NA,NA,NA,2,0,32,23,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 1","5048592","5048020","17-14 / 15-3","17-14 "," 15-3","","","",17,14,15,3,NA,NA,NA,NA,NA,NA,2,0,32,17,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 1","5043925","5010741","15-3 / 15-8","15-Mar"," 15-8","","","",15,3,15,8,NA,NA,NA,NA,NA,NA,2,0,30,11,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 1","5050244","5048211","15-4 / 15-6","15-Apr"," 15-6","","","",15,4,15,6,NA,NA,NA,NA,NA,NA,2,0,30,10,5,4
1992-11-01,"STAR3","Hong Kong Open 1992",10318,"MS","Round 1","5026528","5047907","11-15 / 15-6 / 15-13","Nov-15"," 15-6 "," 15-13","","",11,15,15,6,15,13,NA,NA,NA,NA,2,1,41,34,5,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Final","5041196","5048592","15-10 / 10-15 / 15-10","15-Oct"," 10-15 "," 15-10","","",15,10,10,15,15,10,NA,NA,NA,NA,2,1,40,35,6,10
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Semi final","5048592","5048691","15-9 / 17-14","15-Sep"," 17-14","","","",15,9,17,14,NA,NA,NA,NA,NA,NA,2,0,32,23,6,8
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Semi final","5041196","5050244","15-4 / 14-17 / 15-10","15-Apr"," 14-17 "," 15-10","","",15,4,14,17,15,10,NA,NA,NA,NA,2,1,44,31,6,8
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Quarter final","5048592","5048076","15-4 / 15-11","15-Apr"," 15-11","","","",15,4,15,11,NA,NA,NA,NA,NA,NA,2,0,30,15,6,6
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Quarter final","5050244","5043925","15-11 / 15-2","15-Nov"," 15-2","","","",15,11,15,2,NA,NA,NA,NA,NA,NA,2,0,30,13,6,6
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Quarter final","5041196","5046716","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,NA,NA,NA,NA,NA,NA,2,0,30,16,6,6
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 3","5048592","5048211","15-1 / 15-6","15-Jan"," 15-6","","","",15,1,15,6,NA,NA,NA,NA,NA,NA,2,0,30,7,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 3","5041196","5048221","15-6 / 15-3","15-Jun"," 15-3","","","",15,6,15,3,NA,NA,NA,NA,NA,NA,2,0,30,9,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 3","5043925","5047907","15-12 / 15-4","15-Dec"," 15-4","","","",15,12,15,4,NA,NA,NA,NA,NA,NA,2,0,30,16,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 3","5048076","5053759","11-15 / 15-7 / 15-10","Nov-15"," 15-7 "," 15-10","","",11,15,15,7,15,10,NA,NA,NA,NA,2,1,41,32,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 2","5048691","5046351","15-2 / 15-0","15-Feb"," 15-0","","","",15,2,15,0,NA,NA,NA,NA,NA,NA,2,0,30,2,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 2","5047907","5010741","17-14 / 15-4","17-14 "," 15-4","","","",17,14,15,4,NA,NA,NA,NA,NA,NA,2,0,32,18,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 1","5010741","5048218","17-14 / 15-12","17-14 "," 15-12","","","",17,14,15,12,NA,NA,NA,NA,NA,NA,2,0,32,26,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 3","5050244","5047907","15-4 / 15-9","15-Apr"," 15-9","","","",15,4,15,9,NA,NA,NA,NA,NA,NA,2,0,30,13,6,4
1992-11-01,"STAR4","China Open 1992",13382,"MS","Round 2","5040984","5048046","9-15 / 15-3 / 15-8","Sep-15"," 15-3 "," 15-8","","",9,15,15,3,15,8,NA,NA,NA,NA,2,1,39,26,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 2","5048221","5026528","17-14 / 7-15 / 17-14","17-14 "," 7-15 "," 17-14","","",17,14,7,15,17,14,NA,NA,NA,NA,2,1,41,43,6,4
1992-11-01,"STAR4","Thailand Open 1992",14007,"MS","Round 2","5046716","5039801","15-2 / 15-4","15-Feb"," 15-4","","","",15,2,15,4,NA,NA,NA,NA,NA,NA,2,0,30,6,6,4
1992-12-01,"GPF","World Grand Prix Final 1992",12770,"MS","Final","5043925","5048592","15-9 / 5-15 / 15-7","15-Sep"," 5-15 "," 15-7","","",15,9,5,15,15,7,NA,NA,NA,NA,2,1,35,31,9,10
1992-12-01,"GPF","World Grand Prix Final 1992",12770,"MS","Semi final","5043925","5052970","15-12 / 15-8","15-Dec"," 15-8","","","",15,12,15,8,NA,NA,NA,NA,NA,NA,2,0,30,20,9,8
1992-12-01,"GPF","World Grand Prix Final 1992",12770,"MS","Semi final","5048592","5041196","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,NA,NA,NA,NA,NA,NA,2,0,30,13,9,8
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Final","5050244","5052970","15-18 / 15-6 / 15-5","15-18 "," 15-6 "," 15-5","","",15,18,15,6,15,5,NA,NA,NA,NA,2,1,45,29,6,10
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Semi final","5050244","5049711","15-10 / 15-9","15-Oct"," 15-9","","","",15,10,15,9,NA,NA,NA,NA,NA,NA,2,0,30,19,6,8
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Semi final","5052970","5034124","8-15 / 15-9 / 15-8","Aug-15"," 15-9 "," 15-8","","",8,15,15,9,15,8,NA,NA,NA,NA,2,1,38,32,6,8
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Quarter final","5049711","5040984","15-17 / 15-12 / 15-11","15-17 "," 15-12 "," 15-11","","",15,17,15,12,15,11,NA,NA,NA,NA,2,1,45,40,6,6
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Quarter final","5050244","5043925","10-15 / 15-2 / 15-5","Oct-15"," 15-2 "," 15-5","","",10,15,15,2,15,5,NA,NA,NA,NA,2,1,40,22,6,6
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Quarter final","5052970","5010741","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,NA,NA,NA,NA,NA,NA,2,0,30,13,6,6
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Quarter final","5034124","5047849","15-1 / 15-4","15-Jan"," 15-4","","","",15,1,15,4,NA,NA,NA,NA,NA,NA,2,0,30,5,6,6
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 3","5034124","5048046","15-3 / 15-10","15-Mar"," 15-10","","","",15,3,15,10,NA,NA,NA,NA,NA,NA,2,0,30,13,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 3","5047849","5053081","15-3 / 15-8","15-Mar"," 15-8","","","",15,3,15,8,NA,NA,NA,NA,NA,NA,2,0,30,11,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 3","5040984","5048691","15-7 / 15-5","15-Jul"," 15-5","","","",15,7,15,5,NA,NA,NA,NA,NA,NA,2,0,30,12,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 2","5048046","5049513","15-10 / 15-5","15-Oct"," 15-5","","","",15,10,15,5,NA,NA,NA,NA,NA,NA,2,0,30,15,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 2","5048020","5039801","15-3 / 15-4","15-Mar"," 15-4","","","",15,3,15,4,NA,NA,NA,NA,NA,NA,2,0,30,7,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 1","5048046","5055169","15-7 / 15-10","15-Jul"," 15-10","","","",15,7,15,10,NA,NA,NA,NA,NA,NA,2,0,30,17,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 1","5049513","5046866","15-10 / 15-2","15-Oct"," 15-2","","","",15,10,15,2,NA,NA,NA,NA,NA,NA,2,0,30,12,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Final","5050244","5041196","15-8 / 15-12","15-Aug"," 15-12","","","",15,8,15,12,NA,NA,NA,NA,NA,NA,2,0,30,20,6,10
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Semi final","5041196","5049711","10-15 / 17-14 / 15-12","Oct-15"," 17-14 "," 15-12","","",10,15,17,14,15,12,NA,NA,NA,NA,2,1,42,41,6,8
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Semi final","5050244","5034124","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,NA,NA,NA,NA,NA,NA,2,0,30,15,6,8
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Quarter final","5034124","5052970","11-15 / 15-12 / 15-7","Nov-15"," 15-12 "," 15-7","","",11,15,15,12,15,7,NA,NA,NA,NA,2,1,41,34,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Quarter final","5050244","5040984","15-10 / 15-11","15-Oct"," 15-11","","","",15,10,15,11,NA,NA,NA,NA,NA,NA,2,0,30,21,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Quarter final","5049711","5046519","15-11 / 18-14","15-Nov"," 18-14","","","",15,11,18,14,NA,NA,NA,NA,NA,NA,2,0,33,25,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Quarter final","5041196","5043925","5-15 / 15-9 / 15-9","May-15"," 15-9 "," 15-9","","",5,15,15,9,15,9,NA,NA,NA,NA,2,1,35,33,6,6
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 3","5046519","5049513","15-7 / 2-15 / 15-12","15-Jul"," 2-15 "," 15-12","","",15,7,2,15,15,12,NA,NA,NA,NA,2,1,32,34,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 3","5041196","5051712","15-12 / 17-14","15-Dec"," 17-14","","","",15,12,17,14,NA,NA,NA,NA,NA,NA,2,0,32,26,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5040984","5045258","15-9 / 15-12","15-Sep"," 15-12","","","",15,9,15,12,NA,NA,NA,NA,NA,NA,2,0,30,21,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5050244","5053759","15-9 / 15-11","15-Sep"," 15-11","","","",15,9,15,11,NA,NA,NA,NA,NA,NA,2,0,30,20,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5034124","5053081","15-2 / 15-5","15-Feb"," 15-5","","","",15,2,15,5,NA,NA,NA,NA,NA,NA,2,0,30,7,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5041196","5046772","15-9 / 15-1","15-Sep"," 15-1","","","",15,9,15,1,NA,NA,NA,NA,NA,NA,2,0,30,10,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5051712","5039801","15-6 / 15-5","15-Jun"," 15-5","","","",15,6,15,5,NA,NA,NA,NA,NA,NA,2,0,30,11,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 2","5049513","5048592","13-15 / 17-14 / 15-11","13-15 "," 17-14 "," 15-11","","",13,15,17,14,15,11,NA,NA,NA,NA,2,1,45,40,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 1","5043925","5010741","15-3 / 15-12","15-Mar"," 15-12","","","",15,3,15,12,NA,NA,NA,NA,NA,NA,2,0,30,15,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 1","5050244","5048046","15-17 / 15-10 / 15-3","15-17 "," 15-10 "," 15-3","","",15,17,15,10,15,3,NA,NA,NA,NA,2,1,45,30,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 1","5052970","5052077","15-5 / 15-12","15-May"," 15-12","","","",15,5,15,12,NA,NA,NA,NA,NA,NA,2,0,30,17,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 1","5048691","5046076","15-7 / 15-11","15-Jul"," 15-11","","","",15,7,15,11,NA,NA,NA,NA,NA,NA,2,0,30,18,6,4
1993-01-01,"STAR4","Japan Open 1993",10395,"MS","Round 1","5049513","5045257","15-7 / 15-2","15-Jul"," 15-2","","","",15,7,15,2,NA,NA,NA,NA,NA,NA,2,0,30,9,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Final","5041196","5052970","15-3 / 18-13","15-Mar"," 18-13","","","",15,3,18,13,NA,NA,NA,NA,NA,NA,2,0,33,16,6,10
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Semi final","5052970","5048592","15-10 / 15-13","15-Oct"," 15-13","","","",15,10,15,13,NA,NA,NA,NA,NA,NA,2,0,30,23,6,8
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Semi final","5041196","5050764","15-9 / 15-11","15-Sep"," 15-11","","","",15,9,15,11,NA,NA,NA,NA,NA,NA,2,0,30,20,6,8
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Quarter final","5041196","5026528","15-10 / 7-15 / 15-8","15-Oct"," 7-15 "," 15-8","","",15,10,7,15,15,8,NA,NA,NA,NA,2,1,37,33,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Quarter final","5048592","5053759","15-7 / 15-4","15-Jul"," 15-4","","","",15,7,15,4,NA,NA,NA,NA,NA,NA,2,0,30,11,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Quarter final","5052970","5051712","15-8 / 15-9","15-Aug"," 15-9","","","",15,8,15,9,NA,NA,NA,NA,NA,NA,2,0,30,17,6,6
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 3","5048592","5046716","15-6 / 15-4","15-Jun"," 15-4","","","",15,6,15,4,NA,NA,NA,NA,NA,NA,2,0,30,10,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 2","5041196","5045258","15-8 / 15-1","15-Aug"," 15-1","","","",15,8,15,1,NA,NA,NA,NA,NA,NA,2,0,30,9,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 2","5048592","5045257","17-16 / 15-7","17-16 "," 15-7","","","",17,16,15,7,NA,NA,NA,NA,NA,NA,2,0,32,23,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 2","5053759","5050277","15-18 / 15-0 / 15-10","15-18 "," 15-0 "," 15-10","","",15,18,15,0,15,10,NA,NA,NA,NA,2,1,45,28,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 2","5051712","5039801","15-10 / 15-9","15-Oct"," 15-9","","","",15,10,15,9,NA,NA,NA,NA,NA,NA,2,0,30,19,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 2","5052970","5047961","17-18 / 15-8 / 15-7","17-18 "," 15-8 "," 15-7","","",17,18,15,8,15,7,NA,NA,NA,NA,2,1,47,33,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 1","5053759","5037299","15-1 / 15-4","15-Jan"," 15-4","","","",15,1,15,4,NA,NA,NA,NA,NA,NA,2,0,30,5,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 1","5045258","5052077","15-8 / 15-9","15-Aug"," 15-9","","","",15,8,15,9,NA,NA,NA,NA,NA,NA,2,0,30,17,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 3","5052970","5046772","15-4 / 15-4","15-Apr"," 15-4","","","",15,4,15,4,NA,NA,NA,NA,NA,NA,2,0,30,8,6,4
1993-01-01,"STAR4","Chinese Taipei Open 1993",12614,"MS","Round 3","5050244","5048020","15-6 / 15-6","15-Jun"," 15-6","","","",15,6,15,6,NA,NA,NA,NA,NA,NA,2,0,30,12,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 3","5026528","5050208","17-15 / 15-7","17-15 "," 15-7","","","",17,15,15,7,NA,NA,NA,NA,NA,NA,2,0,32,22,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 3","5041196","5010741","15-8 / 15-3","15-Aug"," 15-3","","","",15,8,15,3,NA,NA,NA,NA,NA,NA,2,0,30,11,6,4
1993-01-01,"STAR4","Korea Open 1993",12867,"MS","Round 3","5051712","5046076","18-17 / 15-9","18-17 "," 15-9","","","",18,17,15,9,NA,NA,NA,NA,NA,NA,2,0,33,26,6,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Final","5050244","5041196","15-7 / 4-15 / 15-11","15-Jul"," 4-15 "," 15-11","","",15,7,4,15,15,11,NA,NA,NA,NA,2,1,34,33,7,10
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Semi final","5050244","5052970","18-17 / 15-12","18-17 "," 15-12","","","",18,17,15,12,NA,NA,NA,NA,NA,NA,2,0,33,29,7,8
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Quarter final","5052970","5034124","15-4 / 9-15 / 15-3","15-Apr"," 9-15 "," 15-3","","",15,4,9,15,15,3,NA,NA,NA,NA,2,1,39,22,7,6
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Quarter final","5041196","5049711","15-8 / 7-15 / 15-6","15-Aug"," 7-15 "," 15-6","","",15,8,7,15,15,6,NA,NA,NA,NA,2,1,37,29,7,6
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Quarter final","5050244","5043925","15-6 / 15-7","15-Jun"," 15-7","","","",15,6,15,7,NA,NA,NA,NA,NA,NA,2,0,30,13,7,6
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 3","5050244","5050208","15-11 / 15-9","15-Nov"," 15-9","","","",15,11,15,9,NA,NA,NA,NA,NA,NA,2,0,30,20,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 3","5034124","5051712","18-15 / 15-8","18-15 "," 15-8","","","",18,15,15,8,NA,NA,NA,NA,NA,NA,2,0,33,23,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 3","5043925","5046519","15-7 / 12-15 / 15-11","15-Jul"," 12-15 "," 15-11","","",15,7,12,15,15,11,NA,NA,NA,NA,2,1,42,33,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 3","5052970","5046076","15-4 / 17-14","15-Apr"," 17-14","","","",15,4,17,14,NA,NA,NA,NA,NA,NA,2,0,32,18,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 3","5049711","5050764","15-8 / 18-16","15-Aug"," 18-16","","","",15,8,18,16,NA,NA,NA,NA,NA,NA,2,0,33,24,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5051712","5053081","14-17 / 15-0 / 15-10","14-17 "," 15-0 "," 15-10","","",14,17,15,0,15,10,NA,NA,NA,NA,2,1,44,27,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5050764","5048211","15-6 / 15-1","15-Jun"," 15-1","","","",15,6,15,1,NA,NA,NA,NA,NA,NA,2,0,30,7,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5040984","5045381","15-10 / 18-17","15-Oct"," 18-17","","","",15,10,18,17,NA,NA,NA,NA,NA,NA,2,0,33,27,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5052970","5050277","15-2 / 15-1","15-Feb"," 15-1","","","",15,2,15,1,NA,NA,NA,NA,NA,NA,2,0,30,3,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5049711","5046772","15-5 / 15-8","15-May"," 15-8","","","",15,5,15,8,NA,NA,NA,NA,NA,NA,2,0,30,13,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5050208","5046522","6-15 / 15-6 / 15-2","Jun-15"," 15-6 "," 15-2","","",6,15,15,6,15,2,NA,NA,NA,NA,2,1,36,23,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5034124","5045257","15-11 / 15-6","15-Nov"," 15-6","","","",15,11,15,6,NA,NA,NA,NA,NA,NA,2,0,30,17,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5043925","5049513","15-10 / 15-2","15-Oct"," 15-2","","","",15,10,15,2,NA,NA,NA,NA,NA,NA,2,0,30,12,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5050244","5055004","15-2 / 14-17 / 15-7","15-Feb"," 14-17 "," 15-7","","",15,2,14,17,15,7,NA,NA,NA,NA,2,1,44,26,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5053081","5052077","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,NA,NA,NA,NA,NA,NA,2,0,30,16,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5046360","5049257","15-8 / 17-14","15-Aug"," 17-14","","","",15,8,17,14,NA,NA,NA,NA,NA,NA,2,0,32,22,7,4
1993-03-01,"MID","French Open 1993",12876,"MS","Final","5048218","5052941","15-10 / 14-18 / 15-11","15-Oct"," 14-18 "," 15-11","","",15,10,14,18,15,11,NA,NA,NA,NA,2,1,44,39,1,10
1993-03-01,"MID","French Open 1993",12876,"MS","Semi final","5052941","5047907","15-13 / 10-15 / 15-5","15-13 "," 10-15 "," 15-5","","",15,13,10,15,15,5,NA,NA,NA,NA,2,1,40,33,1,8
1993-03-01,"MID","French Open 1993",12876,"MS","Quarter final","5048218","5048211","15-10 / 18-13","15-Oct"," 18-13","","","",15,10,18,13,NA,NA,NA,NA,NA,NA,2,0,33,23,1,6
1993-03-01,"MID","French Open 1993",12876,"MS","Round 3","5047907","5047853","15-12 / 18-17","15-Dec"," 18-17","","","",15,12,18,17,NA,NA,NA,NA,NA,NA,2,0,33,29,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 2","5047907","5046772","11-15 / 15-5 / 15-10","Nov-15"," 15-5 "," 15-10","","",11,15,15,5,15,10,NA,NA,NA,NA,2,1,41,30,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 2","5048218","5037839","15-4 / 15-5","15-Apr"," 15-5","","","",15,4,15,5,NA,NA,NA,NA,NA,NA,2,0,30,9,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 2","5052941","5052077","11-15 / 15-4 / 15-6","Nov-15"," 15-4 "," 15-6","","",11,15,15,4,15,6,NA,NA,NA,NA,2,1,41,25,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 1","5052941","5048076","10-15 / 15-10 / 15-12","Oct-15"," 15-10 "," 15-12","","",10,15,15,10,15,12,NA,NA,NA,NA,2,1,40,37,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 1","5046360","5045258","8-15 / 15-7 / 15-12","Aug-15"," 15-7 "," 15-12","","",8,15,15,7,15,12,NA,NA,NA,NA,2,1,38,34,1,4
1993-03-01,"MID","French Open 1993",12876,"MS","Round 1","5048218","5047146","15-8 / 15-9","15-Aug"," 15-9","","","",15,8,15,9,NA,NA,NA,NA,NA,NA,2,0,30,17,1,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 2","5050244","5048221","15-10 / 15-5","15-Oct"," 15-5","","","",15,10,15,5,NA,NA,NA,NA,NA,NA,2,0,30,15,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5046519","5045258","15-11 / 15-13","15-Nov"," 15-13","","","",15,11,15,13,NA,NA,NA,NA,NA,NA,2,0,30,24,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5051712","5046351","15-5 / 15-4","15-May"," 15-4","","","",15,5,15,4,NA,NA,NA,NA,NA,NA,2,0,30,9,7,4
1993-03-01,"STAR5","All England Open 1993",12398,"MS","Round 1","5050277","5047907","15-12 / 8-15 / 15-6","15-Dec"," 8-15 "," 15-6","","",15,12,8,15,15,6,NA,NA,NA,NA,2,1,38,33,7,4
1993-03-01,"MID","French Open 1993",12876,"MS","Quarter final","5047907","5046351","15-11 / 9-15 / 15-12","15-Nov"," 9-15 "," 15-12","","",15,11,9,15,15,12,NA,NA,NA,NA,2,1,39,38,1,6
1993-03-01,"MID","French Open 1993",12876,"MS","Round 3","5048218","5045257","10-15 / 15-9 / 15-11","Oct-15"," 15-9 "," 15-11","","",10,15,15,9,15,11,NA,NA,NA,NA,2,1,40,35,1,4
1993-06-01,"WC","World Championships 1993",10827,"MS","Final","5041196","5040984","15-5 / 15-11","15-May"," 15-11","","","",15,5,15,11,NA,NA,NA,NA,NA,NA,2,0,30,16,10,10
